1,4,2991,12356
17,3,141,5236
29,4,1605,11067
24,2,259,18632
37,2,1284,18371
13,5,2940,19262
7,1,1136,9146
4,3,648,11319
9,2,1673,18081
5,2,2337,549
37,1,1455,8184
28,1,1059,7893
36,5,1044,11272
6,3,925,10608
29,2,626,11889
32,4,1734,13957
30,5,2827,17089
24,5,2958,3631
16,2,2763,8884
38,5,570,11020
22,3,190,14958
15,2,2817,16381
2,2,1376,3326
38,2,245,7763
22,3,858,13301
39,3,1107,4653
4,1,550,13878
30,4,2483,3229
33,1,536,9283
25,2,619,1667
30,2,1054,3934
19,5,2346,422
19,1,2842,6439
1,3,1343,3587
4,5,2612,5819
38,3,2846,12688
38,4,492,1788
2,4,1494,9887
40,2,1242,6453
32,3,216,6010
12,5,990,10594
37,2,2269,9708
5,2,526,10963
6,3,146,8963
9,1,749,14459
7,3,329,10106
40,5,1765,3257
4,4,2762,17305
8,3,2311,17339
3,2,2628,11700
7,4,163,7385
36,2,2958,6032
23,1,177,12686
39,5,2936,16825
1,1,2567,5768
19,2,1647,18689
24,4,2436,12615
39,3,2422,18487
1,5,952,19218
3,3,415,13194
23,3,2356,8262
19,1,147,4993
6,5,192,16361
11,2,880,8265
5,1,1844,7933
21,3,1811,16209
5,1,340,8633
3,1,142,1002
31,1,543,14110
39,4,54,14059
40,5,2398,14941
35,4,1852,8309
9,2,2202,5254
10,1,2853,7088
17,2,2429,1622
14,3,2090,13389
17,1,1951,556
20,5,904,9180
15,5,630,2918
10,3,1779,8128
19,4,439,7219
1,4,169,15337
33,5,1917,18803
36,3,1268,6019
3,1,588,2909
22,5,1275,14713
15,2,316,9489
12,1,1533,18941
21,2,1895,14036
15,4,1490,11413
10,1,451,9252
34,1,1442,11638
9,5,2307,9512
17,1,792,4191
26,3,1582,2493
27,5,2133,18543
6,1,1153,11266
16,4,1127,2187
28,2,2476,12823
18,4,1475,1328
12,4,660,18593
1,2,313,16719
38,3,788,16769
35,3,2158,17172
16,4,589,15656
13,4,1126,305
34,4,1639,9456
22,3,1533,2831
15,4,789,9464
32,1,53,8938
18,1,2406,3879
39,4,2511,16964
23,2,1399,18748
12,5,2413,8405
40,3,2489,12733
19,2,453,4372
30,3,131,2587
3,5,1888,1709
19,5,1868,19549
22,2,2029,11926
16,5,1567,2090
38,1,1105,8451
1,5,217,3521
33,5,2549,4973
16,2,2281,2590
40,1,233,17063
14,1,1718,6235
36,5,593,12011
10,5,1428,14431
9,3,2465,15899
31,4,2896,7260
24,1,747,67
28,5,954,221
12,5,2131,18572
31,3,2300,12952
29,2,2883,5694
3,3,1926,12107
34,1,833,12124
29,5,1384,1102
26,3,1979,16418
3,5,40,11068
22,5,1667,17980
17,5,1708,6706
25,4,473,1855
1,3,2962,11197
28,1,1129,11903
33,1,983,12349
3,3,2895,16847
24,3,1923,11475
25,3,2656,16228
23,2,2299,6531
24,1,2295,13876
33,2,2356,18152
35,3,135,13923
19,5,2076,9140
29,4,934,13727
13,1,2146,2288
1,3,313,6615
34,4,1903,5168
19,4,2090,9439
13,2,946,13033
18,1,1578,10233
32,3,776,19897
10,3,2042,16015
17,5,1775,2819
38,2,2256,2324
10,5,2056,5332
35,2,939,4109
21,1,1458,10385
11,4,2229,14684
2,1,2597,17666
14,4,2009,724
3,4,804,4501
3,1,2973,18280
26,3,1279,16987
12,4,1501,15073
31,2,606,470
38,4,1165,1712
25,2,690,15026
13,4,994,15118
8,4,1874,3063
9,3,2879,6033
25,3,1103,9500
7,3,479,10861
33,4,105,5481
14,3,2998,6804
12,5,1930,11500
21,5,1260,7658
11,2,1678,9509
9,1,732,10083
31,5,2803,1688
25,4,1197,19512
23,3,114,15515
18,4,228,8819
6,1,1070,8344
8,3,2424,16534
19,4,2385,3185
24,1,2572,6438
3,5,1554,10224
33,4,1833,11721
7,1,1106,9040
27,1,391,3599
7,1,831,6416
32,5,1326,9710
10,4,94,3279
19,5,250,7839
26,2,2030,2558
19,2,794,18212
6,1,461,13608
33,5,872,6534
17,5,1364,3594
14,4,2171,904
28,2,2943,9925
28,4,475,4562
6,4,822,3549
1,1,594,5886
7,2,1657,9750
27,3,304,9894
40,2,2961,13669
39,2,2889,2970
22,4,95,17552
8,3,777,3147
38,5,1868,16979
8,2,1978,18517
27,5,1135,2631
15,1,2416,19135
39,2,733,8379
14,4,1265,14193
32,3,2696,13517
28,1,396,16521
37,3,686,3120
21,2,1837,11819
3,1,2006,14965
25,2,2603,19058
2,2,1941,2573
40,4,862,15103
28,5,2798,19182
10,2,2892,15918
5,1,483,10768
4,5,1176,8095
8,5,942,1281
27,2,571,6710
28,5,2832,10295
10,2,804,16745
12,3,661,18643
10,4,2969,3083
15,2,577,18215
1,5,200,14006
4,3,414,6912
5,1,656,1773
5,4,2358,1670
30,1,413,16181
9,4,1450,15838
34,1,1512,17532
3,2,792,8104
3,1,2489,5625
34,2,1439,11026
25,3,888,992
37,1,630,15247
20,4,2850,4280
19,4,1373,5319
28,5,2617,7754
21,5,252,2407
18,2,1760,7697
2,5,1490,14987
31,2,222,10243
17,3,2290,1775
8,5,392,19176
24,4,1601,9819
29,2,588,2684
23,4,2687,15598
20,3,2719,4951
7,3,145,18146
26,3,1733,7395
20,1,268,11617
2,5,1111,13893
8,2,365,1798
20,1,203,16709
11,2,1629,2006
10,2,1360,18390
38,4,2871,11296
16,3,1139,7833
5,4,2624,16278
19,1,2702,11780
14,1,2287,12714
2,1,2582,12066
9,5,121,14944
35,4,133,11801
21,4,2322,10963
34,2,1375,807
2,2,2321,10035
37,2,1629,15203
35,4,837,12391
22,3,1425,11654
6,2,219,19220
23,1,1822,6253
38,2,1557,1644
21,4,1506,18634
34,2,164,3065
31,1,1300,17572
27,5,2684,7716
39,4,669,10586
24,5,2143,10905
26,4,1055,14204
20,4,965,3280
15,3,2081,6529
12,1,894,250
11,2,2708,6988
5,3,1092,11468
31,5,2408,10817
16,2,1629,4531
12,2,764,4288
16,1,2692,2045
15,4,2064,6539
14,5,1721,10414
22,1,348,5230
32,5,1571,3890
32,4,2392,19512
11,3,1812,5318
37,5,2883,17464
29,5,2714,12144
35,5,2334,17102
15,4,1612,13420
20,4,1160,892
38,2,1917,2119
11,5,102,6220
32,3,1362,18554
1,5,2245,1768
28,2,1396,19004
12,3,706,6040
40,1,721,4409
35,1,2912,9693
17,3,342,5030
10,3,1512,14078
2,3,2880,16785
15,3,2238,3228
5,3,786,8025
17,1,1670,3076
14,2,1590,3674
9,2,2758,17460
34,1,1966,2888
21,5,891,5783
31,1,2152,14743
20,4,2406,10891
39,5,2197,2097
5,4,499,14476
9,3,1330,13821
6,3,2537,6635
39,4,530,4115
25,4,1854,16316
1,1,1764,8413
3,5,523,8459
29,1,1346,14880
36,5,79,10114
19,1,2439,7061
4,3,2680,723
34,2,2717,16901
27,1,2424,2897
38,2,1732,17382
36,3,449,13192
12,4,1338,9585
21,2,2394,5904
1,3,1611,9961
35,5,690,11959
8,4,672,7549
24,4,1036,1159
11,3,783,17235
3,2,531,12936
28,5,2863,8592
11,2,1278,10783
5,3,2345,7043
6,3,2337,2781
31,1,2154,4387
18,1,1993,7113
4,5,2221,17452
8,4,2977,16242
33,4,1872,13422
15,3,2841,2686
21,2,2946,16112
25,4,449,9426
30,3,1129,7025
4,3,2225,12880
39,4,150,18845
35,4,1571,12906
28,2,1354,11062
5,4,136,17704
30,4,2105,4589
6,4,936,17872
12,5,1529,14645
38,5,2922,5182
13,4,401,11847
27,5,2770,1626
9,5,1462,89
5,2,523,10647
23,5,1680,4737
12,2,1537,3727
13,2,2296,8897
17,4,2768,11318
16,3,2763,5301
18,1,413,8884
22,5,2284,15240
20,2,2979,3747
36,1,1554,2987
14,3,77,5482
6,3,1518,9917
4,3,2715,15973
30,2,648,4322
38,2,339,18736
19,2,2927,2373
24,5,2837,1552
3,3,2320,18705
16,4,297,4895
29,3,2591,10186
24,1,1160,12985
7,3,965,5629
20,1,1477,19256
22,1,491,1500
12,3,2350,18122
22,1,2421,1233
31,1,1890,12361
8,4,1255,1161
39,5,984,9856
26,3,975,8429
18,2,642,12791
30,5,1449,15124
29,5,2024,8077
18,4,2320,5351
39,5,1381,493
39,2,1984,17692
10,2,2003,12563
4,2,1919,1767
3,2,786,1013
30,1,1733,19541
13,3,2949,10642
15,5,1516,17444
24,2,560,888
9,2,2853,12877
24,2,921,18751
6,3,1502,8538
40,2,1757,17375
20,3,611,5906
18,2,1861,9280
32,1,2891,1413
13,3,2947,8864
17,5,932,16227
15,3,695,16021
2,5,2549,16990
4,4,1764,15573
1,3,354,2883
10,1,1326,17769
39,5,2463,19397
20,3,2062,7950
30,2,2569,1860
9,5,2712,13602
37,5,1915,17793
15,2,2236,13651
11,2,2098,16598
3,3,1669,14722
36,5,560,3959
26,2,1682,18073
26,1,97,14254
19,5,1879,16259
37,4,1974,10380
29,5,501,10520
40,5,1725,18713
38,5,2441,4554
26,5,1348,2461
6,5,556,15366
26,4,1449,17541
32,1,2605,9705
23,5,643,9074
21,1,1129,17645
23,3,562,18253
13,1,2966,54
10,2,2243,1634
28,4,1839,12067
30,5,1305,8494
7,2,2597,459
7,4,2795,19699
1,5,940,7063
3,2,599,15831
38,3,1834,18103
30,1,2496,17947
8,1,2394,14858
38,4,2004,13279
12,1,1989,17963
40,3,85,1436
26,1,924,1469
33,4,846,10680
8,2,2755,13552
11,2,2678,16042
23,2,1704,7277
12,3,2035,10057
5,3,2918,10875
35,1,1457,7046
37,1,2166,869
35,5,1943,17482
32,1,299,15569
6,1,2400,1394
37,3,2677,1497
24,3,1468,14302
33,1,1742,8840
22,2,1008,355
22,2,593,8787
36,3,735,12381
19,2,2694,1646
31,5,1669,14468
19,5,813,18730
34,5,1660,17310
22,1,1042,53
34,4,1861,13529
2,3,631,10180
18,1,2285,824
31,3,523,8595
18,4,438,6141
40,4,557,12974
25,2,2593,17774
17,4,610,11622
10,2,219,15281
38,2,2656,8711
31,2,2581,5274
1,3,281,16670
24,2,69,8946
7,4,933,19340
26,2,2118,19352
17,4,2797,13221
10,3,2389,5618
35,4,2587,15268
1,5,1219,9551
30,5,2577,8934
17,5,2597,9781
25,4,376,7796
5,4,493,6759
15,1,1192,14219
23,3,132,18256
35,2,2610,1349
2,5,2564,12902
18,2,1182,13521
5,2,244,7481
3,5,1859,19961
20,2,1813,903
4,1,480,10760
17,2,1452,15611
22,1,217,8573
21,4,2493,13090
26,3,904,9195
24,4,764,5306
23,3,493,12257
13,4,2672,16366
36,3,1224,255
36,5,785,6059
32,2,963,14883
20,1,2360,2332
17,4,1708,7471
8,1,645,1025
5,2,2882,17078
2,4,578,2904
13,4,592,19060
19,4,388,17744
26,3,2362,6878
39,1,2011,5777
31,3,745,2329
6,5,2616,16356
10,2,1067,5745
31,2,871,4326
13,1,2580,10507
16,3,345,13394
7,3,508,9291
36,2,1791,2836
34,4,686,1437
24,3,1369,1986
29,5,2190,7888
24,3,1025,1877
9,4,2392,8754
4,4,166,14170
23,1,802,19134
29,3,1600,11090
19,3,2507,12764
9,5,1466,3942
16,2,2323,3566
4,3,659,5192
9,2,1912,10677
34,4,1693,8986
27,1,2358,15270
31,4,2940,19598
39,5,2863,177
19,4,2378,4272
14,3,112,4134
18,2,1283,14601
28,2,1085,12574
3,5,2497,14232
30,3,1490,18174
30,1,1970,4612
40,1,2290,17728
3,2,545,616
10,2,2425,6849
39,4,904,6219
33,2,1491,17055
21,2,1286,10960
25,1,579,13980
18,4,1549,3454
28,3,635,589
39,5,857,18632
33,2,598,6523
23,2,2773,13793
16,3,1010,9208
14,1,1504,1218
6,5,1178,16979
31,5,311,18405
13,4,601,5643
37,2,696,2413
4,1,1624,1096
8,2,315,16397
5,2,2490,5842
36,3,2709,10346
24,4,2380,10625
12,3,1527,3298
12,2,2064,14548
19,4,1388,8355
6,5,1569,14951
6,4,1961,12388
32,4,1956,10301
23,2,133,14386
20,1,804,6598
34,4,2774,19156
13,2,1637,15466
32,4,2325,19682
29,4,955,19268
39,5,304,7278
25,4,2455,5331
16,1,2349,11520
19,5,805,18002
21,5,1448,8015
2,4,1812,2295
37,2,2612,14974
12,2,986,17905
23,5,1017,11860
20,1,2518,18466
23,1,1542,16066
21,1,1075,10939
34,5,2448,888
36,4,908,18049
31,5,492,19072
35,5,460,11029
31,4,546,9282
39,3,2355,3557
31,4,47,17163
5,5,737,18481
3,2,2232,13846
32,1,184,12314
40,3,1251,5830
26,5,2102,4118
7,1,1138,9444
17,2,1029,19692
25,1,2440,893
32,5,767,6499
3,5,611,15944
20,2,1259,1017
35,2,1961,16584
27,2,85,2353
14,2,959,2507
40,2,179,9294
36,3,866,9642
13,4,754,6664
15,4,892,12038
21,4,1345,3103
10,4,2057,289
28,4,98,3749
16,1,1376,2692
22,3,165,2681
12,4,2475,1275
22,2,239,4984
12,5,2167,18563
35,2,2234,5366
25,1,2574,7378
20,5,138,4470
30,2,246,572
2,1,803,17146
2,5,1795,1120
39,2,1732,4369
29,5,2873,11410
18,4,164,3250
22,1,1768,3044
22,5,728,17091
36,1,1375,9997
20,2,894,7767
11,1,920,15509
37,4,1686,8531
36,1,2532,6891
40,1,2204,2316
40,3,162,8145
4,3,1073,16555
40,3,606,2553
9,1,1658,18640
1,3,2022,5352
22,1,604,14852
7,3,516,6917
22,3,1764,19900
31,1,1676,3301
29,1,1765,19599
24,2,1235,61
30,5,1714,4226
37,3,1296,9535
29,5,453,1983
40,5,951,2974
33,3,1662,5148
3,1,2964,5639
6,5,2561,16406
5,4,1861,19087
5,2,1568,11526
8,5,836,11296
2,3,639,15606
7,2,213,11995
16,2,994,9960
9,1,910,12380
14,5,2630,10156
8,2,2779,7970
2,5,829,6573
4,2,1740,3200
20,4,393,10370
15,5,2880,4059
11,1,1643,1672
32,3,960,4240
3,5,1007,6072
3,4,1033,12132
1,3,384,4611
19,3,56,11797
19,4,1831,5985
19,5,272,8383
5,4,2510,240
25,4,765,2853
5,1,2528,6118
9,4,845,19825
3,3,272,5450
40,3,230,19500
30,2,1693,10947
19,4,954,10787
8,3,2280,3326
40,5,942,6516
37,1,2515,12257
23,4,2085,19954
19,2,2055,18290
4,4,757,14950
7,2,2452,11079
1,3,1248,7174
7,2,1649,15267
17,1,841,10210
20,3,2070,881
7,5,1966,333
33,2,2637,9844
39,2,1065,7535
13,1,2595,488
21,4,1071,14393
1,4,1205,12617
8,3,1372,9714
9,1,1602,3567
32,5,1661,17708
38,4,231,7333
36,3,2886,4646
32,1,1556,2389
15,4,439,5232
35,3,368,5556
28,5,1749,7736
18,2,909,10908
33,2,1102,568
30,1,2925,4521
31,3,214,19257
17,1,2660,15059
11,5,504,12498
5,5,466,12408
32,5,1380,1315
23,4,1466,17775
18,5,2868,1892
27,3,1597,11871
11,5,2968,276
6,3,363,16290
14,5,393,19802
31,3,2648,17442
1,2,2833,14690
10,5,2427,268
34,2,191,3946
13,2,2397,19952
16,2,1276,15719
28,3,2674,8520
16,4,1260,17944
36,4,501,14003
10,3,327,10332
31,5,2945,18904
6,1,2817,3162
20,1,1016,12556
29,5,1483,6589
3,4,213,13829
16,5,447,16765
21,2,175,5992
13,3,2326,15709
35,2,2528,18227
19,3,2082,5093
11,1,155,5378
21,1,1414,19303
33,3,1544,1662
15,2,2586,17106
18,3,2954,8043
6,4,1926,13715
40,1,2565,16953
14,3,778,14429
39,2,1024,7824
18,2,2463,5244
20,5,2230,5046
9,3,1321,14772
4,5,2978,19091
34,4,325,16541
7,2,105,3267
20,4,2375,16504
14,5,2308,7555
29,5,90,12249
23,2,54,5620
37,5,2454,10274
12,2,1727,3112
38,1,2918,5991
39,5,317,7307
34,4,194,4538
26,4,2699,17444
29,1,608,2243
15,3,1275,3897
34,4,1610,9951
36,3,2404,16822
16,5,1582,15033
10,2,870,9086
9,4,1080,14389
9,2,1708,17982
1,1,2783,15781
19,5,2396,9264
13,4,2508,6627
12,1,2011,10148
3,1,2440,368
38,5,2051,13811
21,2,1763,18470
6,2,709,14385
35,4,872,13338
36,3,446,18916
18,5,1005,6484
5,1,980,9469
9,4,2481,12653
1,3,1873,7272
32,4,2212,18019
16,1,1630,10489
8,5,1258,4890
13,2,70,5276
15,1,106,2069
33,4,2419,10138
27,2,2038,19713
6,2,555,3604
35,3,1646,14503
3,5,834,7492
38,5,1871,16174
9,3,1122,6954
22,5,2680,6727
27,4,1426,5666
26,3,2731,15048
14,1,662,14150
28,3,1409,2174
34,1,577,4383
40,1,1214,16911
28,4,2942,14037
27,5,856,6189
1,3,738,10040
18,2,850,15485
16,2,943,17517
26,5,2370,9719
26,3,2243,13898
17,1,492,1273
8,1,2939,10393
30,1,2335,14762
40,5,1066,16373
5,1,269,19797
31,2,2252,14467
14,3,607,10491
25,4,2543,322
25,5,526,9124
32,4,2619,3968
39,5,596,3667
16,5,141,13108
29,3,219,9875
4,2,1063,6703
8,5,367,17085
8,5,343,14342
16,5,759,17845
25,4,1542,17290
5,5,814,16675
15,2,1270,18284
12,1,2618,15280
36,2,2053,8672
34,1,1854,4474
10,5,2881,12458
4,2,385,3032
36,5,2568,5907
27,4,724,5701
37,1,2121,18610
20,1,879,14616
23,1,680,15644
32,3,753,15914
39,2,944,19396
15,1,631,7623
9,3,675,4947
32,1,2431,11370
16,3,1483,8296
25,3,612,6281
19,5,803,12156
12,3,110,19205
13,5,2726,4506
31,4,2264,18030
32,3,1433,2295
34,5,1321,8772
13,3,253,15553
10,3,620,16366
19,2,467,4586
19,1,2328,3640
2,5,2600,4299
28,4,1453,2933
34,1,2804,12233
4,4,2305,3641
5,1,198,12971
17,2,1796,19761
30,4,2853,13267
10,4,216,682
3,3,1270,16184
32,1,340,7433
19,5,2438,7983
7,1,1589,6410
25,1,2570,1149
32,3,536,13953
29,3,1928,4065
1,1,1789,18486
1,3,1721,4648
12,3,724,14970
3,5,1097,7848
29,4,1499,13393
33,1,2760,7219
34,2,2512,14258
21,5,1742,15971
25,5,285,11425
3,4,2122,19182
3,1,2368,19347
35,5,2718,17290
6,4,802,15593
32,3,557,19785
17,1,1494,15269
8,3,2844,1143
12,3,1113,19499
12,1,2893,15616
35,5,1473,6378
22,4,847,17466
8,2,1024,15957
38,2,1229,2302
3,4,1737,27
1,5,396,8686
8,2,2780,11218
12,4,2356,2214
6,2,1956,4586
13,5,1246,14966
36,4,498,18409
19,1,392,15913
7,5,352,3130
12,4,964,3727
37,4,2577,2465
6,3,457,12026
24,4,1440,10208
19,3,1695,8119
39,1,2429,12594
22,1,1901,16687
6,5,50,6976
20,1,2718,14216
32,4,1165,12042
2,4,1584,6335
27,5,589,9960
14,1,1569,12900
11,2,1826,18951
9,4,908,18430
35,5,1988,9466
3,5,1745,2133
16,5,897,5527
15,3,2105,5078
31,2,1121,10884
31,4,82,2142
36,2,1123,6279
17,3,2827,15502
17,5,1387,7584
24,2,1301,2034
9,3,973,3859
36,4,1702,9615
37,3,153,9415
34,4,2930,6697
3,2,2190,6755
18,4,1876,12272
1,2,2543,4915
28,3,2033,15586
4,5,803,19429
4,5,2109,11413
4,2,2950,19120
8,2,542,16352
40,3,2424,7273
13,3,2053,11478
19,3,108,19299
35,1,321,12042
11,3,2146,10124
24,1,2777,4765
21,1,413,677
18,5,2982,16748
32,3,2788,10076
21,4,402,14060
34,1,1109,3811
1,5,2561,19629
39,2,2061,568
22,2,766,15433
31,1,582,5296
21,3,1532,10889
1,1,2178,13338
21,5,1657,9766
27,3,229,14840
32,3,1557,9241
10,3,2448,5429
39,5,2978,4773
5,5,2344,17574
28,3,2414,7927
30,4,1038,12034
26,1,2455,10793
31,5,2917,18947
40,1,2571,17431
30,5,59,15564
2,5,2448,5373
11,4,1164,11255
27,2,1086,12470
30,3,1103,16636
7,4,1763,17012
2,5,2339,3225
6,5,2086,11012
11,3,2246,10353
10,4,1337,11636
13,3,2151,11272
32,3,2268,14463
28,1,2226,8144
21,1,1281,2026
17,1,804,15848
26,4,2725,8105
12,3,1481,660
5,1,2955,6326
11,2,2960,7099
39,5,1958,18752
12,5,2623,15922
30,3,2781,11449
4,2,1561,2058
16,3,310,7484
13,5,1700,3666
25,5,884,466
34,3,233,211
21,2,2287,8981
28,4,1933,5178
37,3,2011,14271
30,3,763,10791
28,5,2644,18719
20,3,2711,5509
18,4,221,14357
26,2,2459,16808
11,1,2937,3579
3,2,605,9715
35,3,1222,13819
27,4,1553,18017
26,4,944,18128
8,5,2894,13990
34,4,264,17923
38,1,2743,12259
32,4,52,1370
24,2,1545,4504
16,3,2916,6154
21,3,1762,15309
10,3,2704,9743
21,5,825,16140
30,5,69,15454
17,5,1629,6300
40,1,2246,9625
28,1,400,12643
29,3,2954,8241
19,4,2225,8286
14,5,1131,17857
31,5,2204,8928
21,4,1904,7799
33,4,172,2398
11,2,346,7548
20,5,1301,7497
12,5,1263,13105
4,3,2278,10806
19,3,1544,8946
24,3,258,17875
3,5,881,15677
7,5,1880,3526
36,1,1994,5487
11,2,2515,18290
18,3,277,15567
38,5,284,2337
38,1,1786,5107
32,2,2116,16013
31,2,945,5897
24,2,1670,13226
7,2,2998,4477
20,1,659,4580
25,1,341,4599
5,4,1601,11095
12,2,2459,12400
24,5,251,12082
9,1,2665,8719
32,4,154,241
36,4,888,6136
23,5,342,2678
9,2,2206,14004
19,3,2635,300
39,5,361,5622
31,4,2503,16660
17,3,2470,3588
3,2,241,17603
31,5,492,2129
8,3,1288,18723
22,1,891,708
3,1,945,8315
4,5,1299,880
40,2,1355,14018
31,2,1016,11109
32,4,198,11942
14,2,621,3542
9,4,268,19732
39,5,201,13118
30,4,2899,4258
24,2,1482,2509
26,5,2434,16936
6,1,1688,1702
17,1,2298,16076
15,3,1770,16199
4,5,240,5124
39,1,1246,4832
7,5,1859,7593
8,1,1155,18798
4,3,2139,16385
6,2,687,5486
24,2,1320,1601
36,1,2718,4445
1,3,185,18172
20,5,803,12244
37,1,486,2301
39,4,1920,8569
5,1,177,1210
8,5,1409,5312
18,3,1221,11821
29,5,1791,19950
1,2,2581,17189
7,5,915,12408
7,1,1797,12814
33,3,1419,15387
16,3,2631,15476
36,4,2677,15145
12,1,2136,18120
9,2,2126,2021
7,3,1038,8353
6,4,1977,3604
34,1,1927,10754
20,1,1629,10762
32,2,873,12775
32,3,2508,7669
32,1,2475,11193
23,3,184,14139
19,3,2256,6634
2,2,2484,3278
24,1,1999,1104
27,1,820,5685
13,4,1875,8114
21,3,1191,1876
33,5,503,708
1,2,1949,17126
6,1,2444,9021
10,1,1364,11576
11,4,2837,9585
16,3,1850,8717
31,4,605,12620
34,4,1844,10454
18,2,803,16009
3,3,1116,5302
4,3,2416,15997
21,4,2518,4428
7,4,2664,3944
33,2,1812,2345
11,5,1714,15144
30,3,1742,10145
20,2,2910,1635
32,1,1635,6563
32,2,1766,865
4,1,2671,17715
30,3,362,8315
39,5,343,17147
36,4,1805,10736
14,4,2507,7158
33,4,417,12622
20,4,187,15734
7,1,1065,14251
1,2,1395,5046
10,2,2454,2686
26,3,324,13473
24,2,1383,18732
39,1,2454,10632
27,4,2708,9308
6,1,516,570
14,5,1090,13845
39,2,2025,19294
18,4,2435,10064
17,4,1095,5363
19,1,161,15992
8,5,804,19042
19,3,1179,12755
22,5,582,6079
8,4,1513,10252
17,2,400,18544
38,2,577,17130
20,4,2354,9590
1,3,233,6154
11,1,1331,7192
26,4,2220,1446
3,3,2808,16305
21,2,2620,5231
37,5,1798,15672
9,5,659,14546
27,4,2081,13355
37,4,2741,12879
21,4,1981,6622
9,1,715,14733
37,3,2491,13301
9,4,2716,19324
31,1,1030,4112
30,2,737,19310
37,3,471,65
21,4,2257,8508
33,5,800,11980
15,1,2713,7460
40,1,2345,7848
32,4,2495,4404
26,4,585,11583
15,3,1703,12771
36,1,998,11344
33,2,1167,3424
27,4,2265,6371
7,2,2257,16495
33,4,802,8627
24,1,2370,18086
22,1,820,17374
14,2,961,17877
14,4,816,4355
21,4,798,19097
30,1,1901,3535
12,4,246,19034
34,1,620,5375
12,4,1282,1438
3,2,1263,16111
28,1,2607,5353
31,4,1859,11879
21,3,550,16985
6,4,238,255
2,1,2063,9464
5,2,1619,14698
20,1,2836,10103
28,4,44,12678
18,5,994,12371
13,3,1635,8656
22,4,1758,19303
27,2,953,19715
29,4,1010,2327
37,4,1114,8440
14,4,2202,2507
19,3,2665,12605
23,2,574,19457
35,3,1808,6923
25,4,337,6546
16,5,1706,7900
26,2,742,7155
6,3,1805,16500
32,4,2001,10755
33,1,423,10566
29,5,1969,5143
2,1,2177,17978
1,3,1782,16728
3,3,1146,5608
13,2,78,8759
32,2,692,15505
38,2,1559,8231
27,4,2646,1624
27,4,371,17427
27,2,2671,1775
33,5,1824,4158
34,4,1325,15497
4,1,528,769
15,3,822,2488
19,5,1346,1203
12,3,1965,10184
29,1,77,41
20,5,1231,7388
35,2,688,10117
21,5,597,14320
2,1,1451,6870
1,5,2830,2951
30,4,2858,923
19,1,1190,7125
20,3,2344,5614
14,5,743,15114
4,4,1284,4404
13,3,775,6830
5,3,183,18120
32,2,2801,16945
30,5,734,15001
17,3,1912,5315
18,1,1391,5327
34,5,2580,1132
29,3,1344,1487
20,4,457,13912
5,4,2012,11141
30,2,1640,13520
26,3,249,8174
4,4,1171,11769
40,5,2920,17589
15,1,851,5213
38,3,189,7459
34,2,2849,4125
21,3,1263,6213
39,3,678,16794
6,4,2173,1486
13,5,213,4994
1,3,2261,14096
31,5,1406,19996
31,3,2993,1107
7,5,2244,5677
38,4,1487,12062
34,5,1329,18902
30,5,880,9983
18,2,1063,8456
6,2,77,4013
15,1,2666,19312
6,4,367,8696
17,5,169,16244
40,3,833,3973
25,4,594,15389
12,3,51,11526
35,5,2337,11996
34,5,1878,4611
29,5,2155,17759
40,1,1888,15818
10,4,1754,14021
29,4,2128,13971
16,4,106,17740
18,5,2173,3565
18,2,433,3700
34,5,896,17293
26,1,623,8812
21,3,2547,9679
35,4,2350,2589
23,1,1234,11446
27,1,1341,11536
11,3,710,10290
40,5,1892,4799
23,5,218,7303
29,1,570,10596
16,2,2886,12256
18,3,123,4501
17,1,388,9580
33,5,220,17747
16,3,1391,15454
38,4,2717,5088
36,2,332,8117
8,1,2462,14171
38,3,1761,7450
38,4,1207,16827
39,3,2841,8666
24,1,2909,17617
39,1,1810,12176
33,1,1249,6094
27,1,2651,19915
26,3,1028,15990
18,4,2071,14047
16,4,1539,16123
33,1,1993,2683
7,5,2043,11471
2,4,2459,14668
12,1,1885,16628
32,3,2861,1378
3,4,2861,4486
13,2,2650,9017
8,3,1013,4154
39,5,2727,11491
29,2,2887,15471
4,4,1016,16321
18,2,1623,1582
34,5,2992,3268
18,5,1762,15500
24,5,1203,18298
35,3,334,10256
16,3,1240,7889
5,4,1804,18947
11,3,319,12896
33,4,318,8440
2,2,589,19589
19,3,1290,1569
18,3,223,15996
18,4,1682,18883
39,3,1595,7902
36,2,2386,14745
9,4,2037,3005
11,4,1851,6612
24,2,853,9424
10,4,2081,9820
8,4,961,11860
10,1,2835,13488
25,1,2034,18500
10,2,418,10754
26,3,1222,16390
36,5,1993,17722
15,1,1014,12580
28,4,725,17832
17,2,1704,12994
21,3,1954,10165
1,4,1644,2153
36,2,1942,10203
15,4,2579,19936
28,4,2746,9045
9,5,1338,7367
30,3,500,9967
25,3,2824,15519
17,4,2960,6914
29,5,1945,9632
5,1,2999,14448
14,1,687,4063
28,5,2454,10662
30,4,1383,18728
8,4,1718,15823
19,3,302,4565
36,4,2562,5946
18,5,1974,18818
31,1,1742,5125
33,2,1383,10765
8,3,1317,15240
27,4,2429,14398
7,2,878,2895
40,5,688,16889
7,3,2956,17775
28,5,2334,2353
37,5,2641,239
11,2,2746,15503
19,1,943,5599
19,3,1038,6030
6,3,1028,4595
27,3,347,16792
23,5,445,7849
1,1,622,3240
4,5,500,1884
